Date,NEPSE,Banking,Hydropower,Hotels And Tourism,Finance,Investment,LifeInsurance,Manufacture,NonLifeInsurance,Others,Mutual Fund,Microfinance,DevBank,Trading
2023-07-16,2097.09,1234.8,2367.11,5797.46,1925.32,73.05,11991.15,5637.51,11287.84,1549.49,15.15,4049.56,3895.16,2637.94
2023-07-17,2144.16,1270.08,2401.3,5951.76,1994.87,74.31,12274.01,5716.21,11549.95,1569.94,15.07,4110.85,4056.49,2675.96
2023-07-18,2154.07,1283.82,2391.39,5865.45,1990.74,74.44,12292.84,5794.17,11728.69,1577.65,15.02,4128.72,4020.9,2666.6
2023-07-19,2165.24,1313.48,2371.7,5827.79,1972.11,74.18,12244.08,5860.37,11726.8,1562.55,15.06,4107.89,4070.05,2795.37
2023-07-20,2163.92,1314.74,2394.09,5806.33,1956.41,73.86,12122.02,5942.4,11594.73,1555.0,14.87,4082.59,4081.01,2973.03
2023-07-23,2227.16,1380.31,2434.87,5983.55,1989.93,76.42,12247.54,6034.55,11752.84,1577.34,14.96,4132.25,4276.38,3094.97
2023-07-24,2200.5,1352.63,2422.61,5922.76,1952.09,75.31,12104.42,5920.31,11618.45,1622.77,15.1,4090.81,4126.46,3004.45
2023-07-25,2164.31,1315.38,2395.97,5995.07,1915.56,74.28,11927.98,5906.96,11507.26,1594.77,15.0,4054.32,4040.32,3000.58
2023-07-26,2156.2,1314.77,2373.87,5909.64,1917.18,73.81,11899.98,5857.61,11420.53,1606.08,15.05,4023.33,4021.65,2976.07
2023-07-27,2126.48,1301.64,2347.77,5789.81,1874.41,72.85,11677.33,5744.15,11282.11,1572.03,14.82,3963.39,3974.6,2897.09
2023-07-30,2100.34,1293.66,2314.12,5668.98,1830.75,72.26,11489.15,5711.36,11071.73,1543.51,14.87,3898.04,3915.44,2836.99
2023-07-31,2106.18,1303.35,2305.54,5672.75,1853.96,72.36,11491.63,5737.12,11076.35,1543.59,14.86,3893.93,3933.56,2893.01
2023-08-01,2077.58,1291.12,2275.57,5549.74,1808.87,71.65,11269.1,5660.34,10801.7,1528.4,14.91,3839.84,3857.31,2848.17
2023-08-02,2086.84,1301.63,2269.89,5627.82,1840.61,71.66,11311.91,5678.18,10867.15,1533.07,14.92,3828.77,3896.64,2846.38
2023-08-03,2089.84,1307.66,2256.74,5594.6,1812.52,71.77,11375.39,5694.23,10811.35,1541.99,14.96,3841.43,3888.62,2901.49
2023-08-06,2051.47,1285.32,2212.25,5393.21,1750.24,70.89,11137.42,5610.21,10588.74,1523.45,14.8,3779.6,3791.1,2833.22
2023-08-07,2048.26,1273.12,2204.9,5469.68,1779.12,70.86,11197.57,5614.37,10596.38,1517.88,14.81,3790.62,3844.66,2860.37
2023-08-08,2019.85,1259.86,2166.38,5385.31,1731.11,70.35,11001.55,5540.75,10484.12,1491.08,14.71,3729.63,3777.98,2783.02
2023-08-09,2060.91,1272.05,2228.8,5573.82,1789.75,71.57,11348.3,5626.63,10794.65,1535.36,14.65,3781.86,3872.83,2883.78
2023-08-10,2066.05,1271.81,2235.76,5722.74,1782.7,71.7,11338.6,5660.05,10929.86,1542.9,14.74,3776.07,3861.71,2915.61
2023-08-13,2080.86,1285.43,2254.28,5830.24,1781.4,72.0,11396.74,5649.7,11171.44,1542.72,14.74,3762.51,3883.01,2915.7
2023-08-14,2077.24,1292.3,2218.24,5737.56,1775.94,71.83,11391.03,5686.9,11065.13,1532.55,14.83,3776.76,3884.15,2874.39
2023-08-15,2045.44,1280.33,2166.9,5613.86,1736.09,71.01,11186.75,5444.19,10880.91,1518.66,19.11,3736.59,3810.97,2859.97
2023-08-16,2025.12,1270.92,2126.8,5613.22,1712.52,70.66,11084.92,5358.07,10783.5,1499.53,18.89,3691.41,3791.86,2824.26
2023-08-17,2033.13,1274.1,2134.97,5725.68,1727.97,70.81,11175.11,5360.5,10843.03,1499.79,18.84,3701.9,3805.12,2895.76
2023-08-20,2011.14,1270.5,2084.87,5619.41,1716.9,70.12,11040.2,5271.95,10670.29,1476.22,18.8,3669.66,3769.52,2878.32
2023-08-21,1998.28,1266.58,2055.5,5569.64,1693.11,69.59,10955.96,5213.75,10620.55,1467.92,18.77,3654.02,3755.9,2844.58
2023-08-22,2015.98,1271.35,2089.8,5640.22,1730.69,70.18,11006.02,5297.67,10743.05,1489.67,18.77,3670.53,3799.0,2861.31
2023-08-23,2045.45,1280.89,2147.09,5708.73,1764.52,71.25,11282.31,5340.47,10975.28,1503.04,18.9,3732.34,3842.56,2916.8
2023-08-24,2013.93,1269.6,2093.23,5607.38,1712.89,70.36,11039.91,5274.35,10731.35,1486.22,18.79,3676.02,3756.54,2873.63
2023-08-27,1993.38,1259.22,2056.45,5530.87,1695.23,69.9,10935.29,5236.51,10602.67,1469.44,18.84,3635.48,3732.51,2850.41
2023-08-28,1998.48,1265.84,2054.56,5576.1,1697.46,70.11,10959.6,5234.35,10616.82,1466.48,18.89,3635.23,3758.81,2868.99
2023-08-29,1993.42,1263.64,2043.15,5540.51,1692.58,70.2,10909.59,5202.92,10622.43,1463.35,18.94,3634.63,3737.63,2869.79
2023-08-30,1990.59,1262.8,2037.71,5612.67,1687.87,70.07,10900.26,5166.31,10618.49,1457.2,18.87,3619.08,3735.75,2907.35
2023-09-03,1960.78,1251.7,1990.08,5448.25,1665.72,69.1,10681.25,5117.25,10406.08,1438.04,18.67,3555.18,3677.56,2870.17
2023-09-04,1967.83,1253.69,2006.48,5478.1,1665.28,69.14,10737.18,5123.81,10438.87,1444.77,18.74,3573.82,3693.82,2900.69
2023-09-05,1961.37,1250.77,1993.44,5434.37,1652.49,68.99,10668.9,5143.53,10380.0,1441.35,18.63,3566.31,3689.71,2914.21
2023-09-07,1932.45,1237.27,1943.04,5340.98,1633.19,68.16,10518.37,5054.51,10238.31,1411.87,18.45,3516.8,3645.45,2901.29
2023-09-10,1942.68,1245.31,1940.19,5408.88,1649.57,68.37,10555.88,5063.29,10327.31,1418.69,18.48,3545.66,3668.33,2949.95
2023-09-11,1986.99,1269.76,1998.27,5595.51,1709.88,69.75,10860.45,5177.09,10625.04,1438.4,18.58,3605.06,3754.46,3057.26
2023-09-12,1967.57,1264.28,1966.99,5484.63,1676.98,68.84,10752.16,5121.07,10475.64,1434.95,18.59,3554.5,3700.37,3033.23
2023-09-13,2007.06,1276.8,2038.39,5642.27,1730.69,70.01,11025.61,5223.82,10716.43,1465.93,18.59,3623.52,3807.06,3096.26
2023-09-17,1964.91,1258.57,1981.4,5456.51,1673.45,68.66,10697.81,5139.81,10438.48,1436.66,18.52,3556.48,3708.1,2992.93
2023-09-18,1969.18,1253.53,2002.2,5496.62,1689.37,68.76,10732.03,5159.65,10498.06,1443.7,18.59,3563.59,3722.72,3041.0
2023-09-19,1985.43,1257.63,2066.61,5495.98,1722.42,69.3,10771.93,5198.33,10578.76,1445.41,18.61,3582.1,3777.93,3012.71
2023-09-21,2029.78,1268.65,2176.48,5578.26,1797.95,71.03,10952.0,5345.42,10765.75,1480.47,18.83,3664.43,3920.67,3022.94
2023-09-24,2010.35,1262.88,2137.03,5485.83,1762.32,69.87,10791.71,5284.32,10609.12,1464.58,18.76,3700.8,3856.58,2968.02
2023-09-25,2004.45,1258.34,2156.88,5451.25,1760.48,69.21,10712.45,5261.3,10553.71,1461.37,18.84,3677.87,3852.52,2961.7
2023-09-26,2022.91,1260.45,2223.58,5441.15,1785.99,69.98,10847.23,5281.36,10612.92,1473.86,18.96,3721.0,3872.36,2961.72
2023-09-27,2004.3,1253.14,2190.0,5393.13,1760.52,69.12,10758.32,5254.77,10512.23,1456.18,18.94,3691.99,3818.77,2947.24
2023-10-01,1971.1,1239.63,2117.21,5308.5,1722.17,68.13,10546.41,5185.07,10345.2,1433.72,18.7,3636.06,3765.73,2892.56
2023-10-02,1976.29,1239.84,2136.0,5259.21,1735.14,68.16,10556.75,5180.34,10363.54,1439.57,18.89,3654.56,3815.83,2901.68
2023-10-03,1958.72,1232.25,2106.33,5194.43,1713.06,67.51,10469.47,5142.67,10291.85,1424.42,18.73,3623.15,3768.92,2858.79
2023-10-04,1967.97,1232.17,2135.19,5273.39,1731.02,67.75,10521.96,5159.11,10353.74,1429.2,18.74,3641.11,3791.47,2882.32
2023-10-05,1956.92,1227.15,2117.14,5211.68,1722.04,67.43,10459.88,5110.87,10301.45,1424.13,18.79,3623.63,3762.88,2878.03
2023-10-08,1921.24,1209.85,2059.39,5088.82,1687.74,66.07,10221.3,5054.49,10109.72,1401.19,18.59,3565.09,3691.5,2821.58
2023-10-09,1908.66,1200.9,2052.36,5039.06,1679.87,65.83,10118.71,5057.96,10028.2,1389.21,18.49,3536.86,3672.54,2835.48
2023-10-10,1889.59,1191.29,2015.55,4959.37,1656.46,65.43,10010.69,5051.47,9858.62,1378.96,18.34,3511.77,3635.14,2810.35
2023-10-11,1894.76,1192.25,2026.69,5048.93,1665.5,65.44,10053.34,5044.48,9852.62,1383.0,18.53,3528.63,3644.45,2806.64
2023-10-12,1874.6,1183.28,1994.4,4897.25,1641.97,65.01,9911.97,5011.18,9702.86,1373.56,18.56,3501.1,3599.29,2792.67
2023-10-16,1851.43,1174.17,1954.01,4796.92,1621.41,64.17,9704.06,4982.17,9613.02,1363.3,18.37,3445.74,3564.59,2737.67
2023-10-17,1864.62,1187.14,1969.55,4783.84,1642.5,64.46,9792.36,4992.94,9561.41,1374.43,18.56,3473.81,3574.11,2703.26
2023-10-18,1907.89,1216.41,2019.52,4886.39,1666.41,65.9,10013.97,5062.03,9836.26,1399.25,18.64,3552.35,3672.29,2753.06
2023-10-19,1903.84,1217.61,2000.02,4870.4,1651.27,66.02,9979.01,5061.74,9793.93,1399.63,18.7,3538.66,3663.02,2752.89
2023-10-29,1875.65,1200.57,1970.78,4742.29,1627.73,64.94,9781.89,5003.58,9601.21,1385.96,18.53,3504.55,3607.54,2678.88
2023-10-30,1878.7,1201.15,1974.98,4722.18,1641.38,65.11,9808.83,4963.15,9684.42,1387.9,18.45,3508.22,3634.58,2700.83
2023-10-31,1864.4,1192.24,1959.47,4696.64,1628.3,64.72,9666.94,4932.02,9625.94,1384.22,18.38,3478.42,3603.56,2692.75
2023-11-01,1858.56,1191.99,1950.23,4648.8,1622.16,64.77,9628.02,4883.47,9590.41,1381.08,18.28,3453.94,3589.75,2678.29
2023-11-02,1847.7,1181.49,1928.66,4847.4,1605.0,64.6,9590.22,4887.15,9499.65,1371.73,17.43,3428.48,3576.85,2596.42
2023-11-05,1826.23,1163.67,1907.1,4866.15,1587.66,63.84,9524.87,4822.45,9387.47,1361.2,17.26,3394.32,3518.16,2541.4
2023-11-06,1847.54,1170.06,1932.9,5047.8,1600.81,64.73,9638.48,4889.07,9609.02,1388.18,17.31,3403.34,3560.95,2611.2
2023-11-07,1858.76,1172.47,1940.06,5088.43,1620.6,65.71,9751.64,4936.14,9591.66,1406.51,17.32,3424.4,3576.5,2631.21
2023-11-08,1863.94,1175.47,1952.67,5055.41,1625.99,65.42,9801.96,4993.65,9568.93,1416.83,17.32,3432.82,3562.74,2636.72
2023-11-09,1852.08,1172.91,1936.13,5016.32,1604.64,65.0,9700.18,4980.86,9529.3,1394.75,17.28,3404.09,3547.23,2632.83
2023-11-20,1853.48,1175.33,1942.24,4924.48,1609.8,65.48,9794.45,4885.54,9600.78,1392.82,17.35,3355.6,3592.13,2670.25
2023-11-21,1829.65,1169.04,1915.14,4795.21,1585.22,65.1,9680.04,4732.89,9466.59,1372.1,17.43,3258.43,3559.84,2640.27
2023-11-22,1850.33,1172.44,1960.48,4962.65,1606.11,65.93,9789.1,4820.11,9589.57,1397.45,17.42,3282.12,3566.15,2668.7
2023-11-23,1860.2,1163.95,1981.89,4993.34,1624.49,66.2,10119.76,4864.13,9768.64,1395.99,17.43,3272.67,3628.73,2699.7
2023-11-26,1907.95,1185.74,2042.72,5083.55,1688.16,67.47,10569.63,5018.1,10127.46,1421.89,17.68,3339.99,3724.4,2796.51
2023-11-27,1896.67,1175.76,2026.47,5096.32,1675.16,67.8,10475.51,4977.54,10072.89,1420.04,17.68,3314.13,3716.69,2806.91
2023-11-28,1894.53,1169.57,2030.28,5266.17,1680.75,67.64,10468.27,5010.83,10070.61,1417.33,17.83,3294.81,3697.21,2779.11
2023-11-29,1874.79,1160.7,2001.34,5210.7,1658.83,67.36,10309.01,4903.87,9915.97,1419.72,17.72,3286.32,3650.51,2749.86
2023-11-30,1858.53,1150.04,1966.7,5129.22,1632.29,66.78,10208.44,4865.83,9850.89,1411.96,17.74,3264.92,3628.71,2740.28
2023-12-03,1851.23,1144.41,1957.74,5101.37,1623.29,66.54,10182.66,4854.64,9808.85,1404.38,17.52,3267.11,3611.93,2727.32
2023-12-04,1847.81,1137.25,1955.38,5092.02,1632.25,66.24,10281.93,4837.64,9843.17,1395.56,17.55,3267.26,3612.95,2715.03
2023-12-05,1837.71,1134.51,1943.65,5004.5,1619.07,65.89,10298.87,4713.08,9801.14,1388.57,17.52,3237.35,3597.94,2684.69
2023-12-06,1841.04,1133.47,1942.15,4984.62,1615.66,65.9,10424.17,4679.83,9879.16,1395.23,17.53,3254.18,3601.15,2696.27
2023-12-07,1852.77,1140.42,1962.25,5017.06,1626.9,66.45,10433.02,4711.64,10088.41,1396.95,17.59,3256.94,3621.43,2682.62
2023-12-10,1963.98,1205.22,2131.65,5354.25,1734.21,70.77,10986.37,4938.05,10615.95,1459.99,17.63,3441.11,3860.14,2840.25
2023-12-11,1948.57,1189.99,2117.08,5278.15,1711.5,69.81,10905.71,4951.48,10762.32,1442.04,18.01,3456.57,3779.45,2808.67
2023-12-12,1985.44,1192.57,2186.98,5506.96,1766.9,71.21,11239.08,5075.08,11019.28,1481.0,18.26,3510.2,3845.33,2868.9
2023-12-13,1988.04,1197.45,2195.93,5417.4,1773.03,71.39,11109.97,5117.62,10874.81,1486.0,18.4,3539.33,3889.56,2866.43
2023-12-14,1994.6,1197.1,2220.59,5426.57,1779.46,71.27,11094.93,5146.05,10930.52,1508.53,18.43,3522.28,3941.68,2839.88
2023-12-17,2022.35,1188.98,2343.96,5513.75,1811.7,73.5,11119.58,5195.88,11043.19,1539.87,18.35,3562.57,4046.22,2833.13
2023-12-18,2060.49,1213.44,2336.13,5693.25,1858.51,75.79,11225.37,5342.38,11056.72,1565.4,18.67,3759.59,4119.35,2857.21
2023-12-19,2106.48,1243.33,2355.1,6088.43,1866.33,77.63,11575.92,5596.04,11284.79,1579.69,18.94,3818.32,4176.82,2886.52
2023-12-20,2141.87,1251.1,2400.23,5973.25,1880.28,83.01,11807.46,5996.42,11274.64,1595.4,19.02,3854.03,4182.99,3065.69
2023-12-21,2109.1,1227.66,2392.29,5794.64,1821.92,81.65,11478.4,6138.43,11192.36,1572.21,18.74,3775.89,4047.82,3083.02
2023-12-24,2088.07,1208.65,2394.4,5708.76,1791.88,78.47,11538.57,5969.05,11255.47,1587.53,18.72,3723.5,3991.56,2987.08
2023-12-27,2070.84,1197.96,2393.71,5619.88,1778.49,77.24,11412.08,5857.11,11386.5,1566.92,18.82,3678.48,3975.86,2917.66
2023-12-28,2068.9,1191.94,2387.0,5730.18,1773.47,77.81,11369.98,5935.83,11412.61,1565.3,18.89,3670.31,3946.5,2867.75
2024-01-01,2060.15,1192.1,2346.26,5633.95,1759.12,78.65,11184.75,5999.76,11326.36,1560.15,18.83,3664.6,3950.7,2880.86
2024-01-02,2030.1,1178.34,2315.02,5452.61,1735.28,78.5,10850.13,5923.69,11012.8,1549.72,18.63,3616.9,3900.22,2849.63
2024-01-03,2058.0,1182.58,2386.53,5600.22,1766.24,80.18,10932.02,6047.36,11234.21,1573.32,18.7,3637.83,3943.94,2854.66
2024-01-04,2049.28,1176.07,2430.86,5573.69,1750.05,81.07,10794.94,6009.38,11129.32,1515.11,18.85,3626.74,3911.46,2921.61
2024-01-07,2022.92,1154.74,2456.02,5499.99,1725.83,79.5,10535.25,5911.11,10942.92,1486.87,18.83,3610.41,3865.17,2858.83
2024-01-08,2059.49,1161.64,2525.2,5588.44,1770.16,81.57,10927.35,5944.66,11098.86,1525.1,18.83,3653.0,3953.3,2887.76
2024-01-09,2080.12,1169.43,2513.7,5740.72,1834.62,82.59,11028.42,5942.18,11166.51,1554.04,18.8,3693.83,4159.36,2914.62
2024-01-10,2089.62,1182.62,2501.11,5692.45,1832.72,82.06,11000.38,6008.78,11158.9,1588.39,18.86,3731.53,4139.73,2915.13
2024-01-11,2088.99,1181.41,2540.19,5635.32,1816.36,81.35,10885.61,5981.91,11093.98,1592.27,18.74,3762.54,4101.29,2926.6
2024-01-14,2120.62,1186.97,2656.77,5634.22,1844.53,82.36,10932.32,6043.88,11095.21,1636.52,18.89,3836.31,4152.28,2898.95
2024-01-16,2175.17,1211.15,2750.21,5692.88,1932.28,85.42,11127.33,6194.96,11308.67,1679.53,19.04,3952.4,4261.85,2961.34
2024-01-17,2163.06,1216.08,2673.17,5611.96,1864.44,84.33,10994.37,6074.46,11275.77,1712.13,18.95,3963.81,4270.25,2913.52
2024-01-18,2155.82,1208.48,2694.55,5532.18,1868.3,83.69,10936.54,5996.48,11155.21,1734.4,18.85,3922.86,4242.18,2887.31
2024-01-21,2130.18,1179.18,2700.05,5438.78,1820.57,82.05,10855.88,5919.59,11056.54,1758.35,18.81,3867.13,4131.29,2854.13
2024-01-22,2098.69,1166.07,2639.52,5407.9,1788.05,80.53,10774.83,5841.59,10919.28,1726.5,18.81,3791.73,4067.37,2864.13
2024-01-23,2098.29,1161.12,2624.04,5664.73,1793.08,80.82,10703.15,5827.89,10999.75,1736.26,18.77,3786.77,4070.49,2839.48
2024-01-24,2088.04,1162.25,2590.6,5657.78,1784.19,79.49,10665.09,5815.13,10967.47,1726.34,18.8,3782.78,4029.87,2808.53
2024-01-25,2084.09,1164.51,2590.18,5598.94,1786.85,78.99,10619.19,5809.53,10920.14,1716.72,18.81,3764.38,4035.83,2823.19
2024-01-28,2094.46,1163.42,2624.69,5494.63,1801.56,79.73,10673.14,5780.99,10977.16,1739.54,18.8,3785.37,4085.18,2828.63
2024-01-29,2104.72,1162.68,2653.12,5500.83,1810.57,80.51,10750.7,5807.95,10964.59,1768.07,18.83,3783.18,4088.09,2841.34
2024-01-30,2119.61,1160.67,2692.31,5588.76,1810.55,81.03,10787.61,5846.94,10960.54,1831.15,18.9,3771.56,4100.88,2891.5
2024-01-31,2097.93,1153.82,2653.43,5474.58,1775.81,79.98,10640.19,5855.33,10844.03,1819.33,18.44,3731.19,4021.58,2841.67
2024-02-01,2067.01,1139.7,2591.03,5432.41,1779.57,78.95,10504.18,5777.33,10718.92,1782.77,18.39,3676.25,3968.96,2841.19
2024-02-04,2061.7,1137.01,2580.08,5404.65,1786.79,79.03,10446.71,5767.6,10774.53,1764.1,18.3,3668.96,3995.22,2839.3
2024-02-05,2076.27,1138.6,2593.82,5393.51,1792.99,79.42,10466.27,5761.27,10730.3,1846.73,18.29,3686.93,4021.21,2843.31
2024-02-06,2085.71,1140.7,2613.99,5434.42,1798.7,79.59,10545.41,5823.72,10845.24,1836.54,18.34,3717.66,4055.98,2827.73
2024-02-07,2090.64,1143.69,2638.81,5516.33,1797.97,79.9,10687.61,5815.36,10802.91,1808.18,18.41,3717.93,4068.24,2824.33
2024-02-08,2096.38,1143.13,2676.32,5536.39,1801.27,80.03,10675.18,5831.0,10845.17,1796.24,18.23,3738.71,4094.24,2856.07
2024-02-11,2085.82,1134.11,2682.33,5448.31,1792.23,79.81,10644.67,5663.0,10802.55,1795.82,18.24,3722.67,4098.01,2811.54
2024-02-12,2101.16,1134.76,2731.54,5468.4,1813.07,80.8,10682.83,5788.93,10986.22,1794.88,18.34,3734.69,4121.16,2824.11
2024-02-13,2070.59,1122.32,2715.44,5369.61,1773.06,79.13,10495.09,5729.08,10788.25,1754.04,18.21,3676.77,4021.9,2809.26
2024-02-14,2076.5,1120.71,2711.68,5359.54,1889.51,78.97,10466.36,5735.02,10831.95,1772.85,18.28,3689.35,4117.98,2798.61
2024-02-15,2062.03,1114.27,2703.5,5325.27,1838.16,78.51,10394.58,5744.15,10752.32,1744.13,18.14,3671.96,4060.06,2773.18
2024-02-18,2034.82,1106.95,2645.2,5263.52,1788.46,77.3,10255.1,5705.07,10545.93,1720.97,18.11,3633.02,3990.74,2732.17
2024-02-20,2033.06,1102.21,2636.78,5253.73,1801.38,77.44,10212.57,5745.97,10542.44,1739.98,18.1,3605.81,4000.78,2722.58
2024-02-21,2026.59,1099.18,2613.35,5215.34,1796.75,77.05,10183.01,5909.59,10509.87,1724.7,18.07,3596.11,3976.33,2711.68
2024-02-22,2005.83,1088.54,2563.56,5137.96,1802.85,75.86,10073.65,5977.14,10356.04,1709.14,18.03,3577.36,3941.58,2695.32
2024-02-25,1979.02,1070.69,2501.29,5059.32,1828.22,74.44,10019.89,6025.22,10296.6,1684.56,17.97,3529.09,3899.59,2664.13
2024-02-26,1992.3,1072.86,2535.45,5133.08,1823.62,75.16,10051.62,6176.85,10319.8,1697.32,17.94,3526.97,3921.03,2699.84
2024-02-27,2001.64,1078.0,2547.29,5130.2,1818.5,75.1,10043.6,6394.34,10396.91,1696.4,17.91,3539.85,3926.57,2729.7
2024-02-28,2000.77,1070.58,2525.85,5132.4,1800.92,75.89,9992.31,6711.91,10359.38,1698.94,17.98,3534.35,3882.84,2880.38
2024-02-29,1972.09,1061.07,2459.6,5010.27,1743.04,74.72,9860.33,6680.9,10286.59,1673.29,17.92,3489.43,3819.52,2807.93
2024-03-03,1960.3,1054.46,2439.0,5037.62,1729.05,74.32,9768.45,6725.03,10229.86,1656.12,17.89,3471.39,3801.69,2736.9
2024-03-04,2078.0,1117.14,2630.75,5318.96,1835.2,79.07,10386.41,7071.61,10678.63,1768.01,17.87,3578.69,4045.64,2837.03
2024-03-05,2007.69,1083.51,2517.46,5122.25,1784.64,76.32,10023.28,6774.28,10400.97,1690.98,17.99,3533.14,3897.85,2775.76
2024-03-06,2017.03,1082.37,2541.36,5166.41,1814.63,76.64,10020.68,6828.71,10429.97,1710.83,17.99,3558.17,3903.03,2811.88
2024-03-07,2030.55,1088.34,2570.58,5153.51,1819.64,76.99,10058.16,6839.79,10593.16,1722.65,17.84,3587.21,3932.67,2804.61
2024-03-10,2052.65,1096.5,2567.48,5211.74,1845.25,77.96,10246.6,6902.47,10735.48,1727.57,18.02,3738.35,3975.13,2823.1
2024-03-12,2111.24,1130.52,2593.1,5416.75,1887.07,79.42,10814.28,7064.56,11074.13,1755.85,18.3,3927.42,4061.62,2870.89
2024-03-13,2108.72,1129.38,2564.79,5354.99,1931.0,79.36,10824.87,7054.51,11012.61,1764.07,18.38,3944.93,4076.23,2873.84
2024-03-14,2080.87,1116.44,2548.64,5307.97,1910.03,78.3,10537.87,6979.06,10824.42,1747.67,18.28,3862.42,4021.53,2852.98
2024-03-17,2070.25,1109.44,2519.03,5225.02,1921.98,77.83,10517.16,6999.76,10799.91,1728.99,18.21,3860.9,4054.69,2840.5
2024-03-18,2073.53,1109.07,2527.78,5272.68,1942.74,77.48,10523.25,6942.04,10788.56,1735.5,18.22,3885.16,4107.5,2854.87
2024-03-19,2067.29,1100.33,2515.42,5266.14,1983.64,77.16,10530.35,6846.09,10754.67,1724.12,18.14,3964.21,4077.17,2817.19
2024-03-20,2063.95,1098.37,2506.51,5235.44,1973.19,76.87,10477.15,6746.69,10754.36,1712.34,18.28,4063.91,4062.83,2819.49
2024-03-21,2048.57,1090.97,2485.44,5181.89,1969.85,76.29,10390.98,6742.27,10664.56,1698.24,18.2,4010.25,4044.59,2838.02
2024-03-25,2031.55,1077.59,2457.45,5205.6,1953.07,76.01,10290.73,6890.09,10581.91,1688.97,18.24,3919.62,3984.0,2846.76
2024-03-26,2041.7,1078.09,2496.5,5230.12,1951.9,76.35,10271.37,7035.97,10584.05,1691.05,18.32,3936.26,4002.46,2842.74
2024-03-27,2030.86,1071.97,2487.14,5191.03,1918.25,75.83,10190.05,7100.04,10522.65,1682.05,18.3,3908.93,3954.22,2797.07
2024-03-28,2035.64,1070.6,2495.22,5178.54,1927.61,76.46,10219.36,7270.86,10452.84,1686.65,18.37,3890.09,3960.74,2792.93
2024-03-31,2018.33,1064.82,2493.03,5138.7,1915.54,75.85,10117.3,7004.94,10465.98,1674.54,18.23,3843.17,3917.17,2744.2
2024-04-01,2012.07,1060.51,2479.37,5198.47,1902.82,75.46,10108.56,6982.96,10423.77,1668.46,18.21,3837.77,3914.31,2749.72
2024-04-02,2010.21,1058.51,2459.57,5168.66,1903.57,75.5,10128.35,6959.34,10405.46,1658.8,18.26,3910.34,3907.79,2758.57
2024-04-03,2006.78,1054.8,2449.95,5159.3,1891.54,75.36,10179.96,6837.72,10403.2,1654.17,18.33,3974.9,3882.79,2738.05
2024-04-04,2004.05,1050.06,2435.57,5245.52,1897.6,75.12,10163.01,6727.09,10432.59,1646.16,18.3,4069.86,3861.52,2741.26
2024-04-07,2026.81,1056.18,2463.97,5240.95,2010.62,75.57,10308.27,6842.81,10524.67,1668.54,18.31,4098.24,3983.61,2740.14
2024-04-09,2036.01,1059.66,2482.85,5205.14,2066.85,76.1,10359.1,6742.28,10629.99,1709.05,18.4,4051.49,4010.66,2751.2
2024-04-10,2025.3,1059.23,2481.82,5117.97,2015.01,75.79,10228.92,6751.61,10518.48,1704.76,18.27,4004.77,3960.51,2791.37
2024-04-14,2023.35,1055.77,2491.53,5102.09,2036.07,75.17,10157.07,6721.63,10409.1,1697.66,18.13,4081.36,3944.03,2805.47
2024-04-15,2006.52,1047.21,2467.38,5043.24,2002.53,74.94,10122.8,6614.55,10357.64,1674.12,18.12,4060.87,3921.95,2794.79
2024-04-16,1991.71,1042.82,2434.96,5028.91,1992.76,74.49,10067.68,6576.04,10279.44,1656.07,18.12,4013.39,3914.17,2770.93
2024-04-18,1972.14,1037.75,2406.7,4976.55,1975.79,73.85,10015.69,6474.4,10189.19,1635.2,18.08,3944.2,3856.94,2738.42
2024-04-21,1984.43,1034.19,2434.61,4992.18,1985.79,74.48,10056.9,6601.35,10285.83,1650.87,18.0,3975.95,3898.62,2743.49
2024-04-22,1969.02,1027.67,2412.42,4975.13,1943.99,74.03,9976.92,6521.92,10229.61,1642.66,18.0,3937.23,3861.23,2731.33
2024-04-24,1969.17,1029.86,2407.4,4953.06,1991.62,73.85,9936.3,6571.15,10184.76,1641.1,17.98,3935.16,3855.91,2728.01
2024-04-25,1965.93,1027.8,2396.18,4931.63,2054.15,73.62,9980.13,6524.15,10205.66,1635.36,18.06,3920.79,3848.45,2731.26
2024-04-28,1980.27,1030.36,2406.69,4969.96,2136.04,73.95,10052.43,6529.25,10313.98,1649.77,18.14,3975.71,3934.31,2721.73
2024-04-29,1980.34,1033.39,2394.58,4939.77,2225.26,73.94,10027.18,6524.7,10261.32,1636.2,18.21,3975.51,3999.8,2709.31
2024-04-30,2006.28,1044.82,2433.38,5064.97,2198.96,74.78,10123.6,6548.45,10506.64,1641.19,18.22,4031.62,4196.11,2729.72
2024-05-02,1998.96,1036.19,2406.23,5041.66,2188.73,74.63,10082.2,6545.82,10404.02,1628.23,18.15,4170.76,4110.51,2731.6
2024-05-05,1974.37,1024.76,2367.76,4956.36,2144.13,73.63,9908.33,6390.11,10403.11,1614.9,18.11,4177.28,4001.35,2718.03
2024-05-06,1958.75,1018.27,2357.11,4947.95,2101.98,73.18,9862.27,6372.15,10290.51,1587.68,18.09,4101.59,4010.68,2696.53
2024-05-07,1960.81,1017.41,2346.63,4945.96,2080.38,72.82,9832.05,6336.53,10290.2,1598.9,18.14,4201.57,4023.49,2667.0
2024-05-08,1960.6,1014.79,2347.13,4921.26,2145.25,72.46,9794.44,6267.4,10270.02,1580.38,18.06,4317.72,4016.58,2671.02
