"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"OTHERS","2022-04-03","2052.12","2055.35","1987.51","1987.96","0.00 %","120,964,603.50"
"OTHERS","2022-04-04","1963.76","2019.31","1955.33","1967.37","0.00 %","130,169,498.00"
"OTHERS","2022-04-05","1967.37","1968.7","1883.51","1895.41","0.00 %","226,947,061.36"
"OTHERS","2022-04-06","1895.41","1931.32","1864.71","1901.38","0.00 %","182,289,790.10"
"OTHERS","2022-04-07","1901.38","1969.71","1889.15","1969.71","0.00 %","203,998,756.40"
"OTHERS","2022-04-11","1969.72","2026.83","1876.65","1878.68","0.00 %","245,881,425.80"
"OTHERS","2022-04-12","1878.68","1900.29","1830.67","1830.67","0.00 %","150,642,882.90"
"OTHERS","2022-04-13","1830.68","1878.55","1813","1872.5","0.00 %","130,040,206.20"
"OTHERS","2022-04-17","1872.5","1895.26","1821.65","1838.49","0.00 %","165,956,753.90"
"OTHERS","2022-04-18","1838.5","1858.39","1778.41","1785.98","0.00 %","146,803,004.52"
"OTHERS","2022-04-19","1785.98","1833.14","1756.29","1805.43","0.00 %","106,252,121.70"
"OTHERS","2022-04-20","1805.44","1837.02","1746.88","1750.37","0.00 %","111,961,309.40"
"OTHERS","2022-04-21","1750.38","1791.13","1738.87","1786.22","0.00 %","116,366,601.10"
"OTHERS","2022-04-24","1786.23","1889.29","1786.22","1874.99","0.00 %","188,457,517.30"
"OTHERS","2022-04-25","1874.99","1882.99","1816.83","1832.58","0.00 %","165,534,988.50"
"OTHERS","2022-04-26","1832.59","1848.54","1799.08","1821.22","0.00 %","78,440,845.40"
"OTHERS","2022-04-27","1821.22","1835.53","1795.09","1832.51","0.00 %","98,847,226.30"
"OTHERS","2022-04-28","1832.52","1847.06","1794.18","1805.69","0.00 %","101,252,561.00"
"OTHERS","2022-05-02","1805.69","1812.3","1744.59","1744.59","-3.38 %","47,812,895.50"
"OTHERS","2022-05-04","1744.59","1756.48","1673.53","1720.87","0.00 %","116,836,223.30"
"OTHERS","2022-05-05","1720.88","1725.7","1663.46","1702.75","0.00 %","136,268,916.80"
"OTHERS","2022-05-08","1702.76","1738.61","1653.04","1738.61","0.00 %","154,119,396.20"
"OTHERS","2022-05-09","1738.61","1771.35","1705.5","1744.52","0.00 %","91,630,029.30"
"OTHERS","2022-05-10","1744.52","1791.63","1722.71","1779.63","0.00 %","51,476,434.90"
"OTHERS","2022-05-11","1779.64","1816.81","1765.5","1816.81","0.00 %","53,562,835.10"
"OTHERS","2022-05-12","1830.1","1847.51","1795.19","1824.2","0.00 %","64,781,478.30"
"OTHERS","2022-05-17","1824.2","1828.95","1709.68","1714.64","0.00 %","43,249,824.60"
"OTHERS","2022-05-18","1693.47","1749.49","1673.03","1727.67","0.00 %","24,265,465.20"
"OTHERS","2022-05-19","1727.68","1749.18","1700.12","1709.3","0.00 %","30,848,009.20"
"OTHERS","2022-05-20","1709.3","1720.62","1678.4","1680.63","0.00 %","1,249,852.00"
"OTHERS","2022-05-23","1674.14","1699.51","1627.15","1670.13","0.00 %","42,538,019.40"
"OTHERS","2022-05-24","1670.14","1694.99","1630.97","1681.96","0.00 %","18,277,101.50"
"OTHERS","2022-05-25","1681.96","1705.48","1665.3","1690.92","0.00 %","19,253,818.50"
"OTHERS","2022-05-26","1690.93","1701.16","1664.35","1673.68","0.00 %","2,320,846.80"
"OTHERS","2022-05-27","1676.34","1691.11","1631.8","1646.35","0.00 %","27,499,810.20"
"OTHERS","2022-05-30","1646.35","1660.41","1594.86","1599.5","0.00 %","64,931,098.70"
"OTHERS","2022-05-31","1599.5","1605.41","1546.79","1572.83","0.00 %","40,718,903.90"
"OTHERS","2022-06-01","1572.84","1593.27","1553.44","1569.44","0.00 %","25,966,882.70"
"OTHERS","2022-06-02","1569.44","1595.62","1529.5","1545.01","0.00 %","38,663,532.20"
"OTHERS","2022-06-03","1545.02","1547.43","1507.5","1532.42","0.00 %","28,102,352.70"
"OTHERS","2022-06-06","1532.43","1549.7","1508.28","1526.13","0.00 %","0.00"
"OTHERS","2022-06-07","1534.02","1546.98","1493.2","1502.22","0.00 %","22,812,729.40"
"OTHERS","2022-06-08","1502.23","1583.57","1484.77","1560.01","0.00 %","27,483,699.30"
"OTHERS","2022-06-09","1560.02","1586.97","1521.81","1532.87","0.00 %","0.00"
"OTHERS","2022-06-10","1535.56","1543.95","1497.77","1507.65","0.00 %","10,979,689.10"
"OTHERS","2022-06-13","1507.66","1530.04","1484.09","1506.1","0.00 %","16,710,226.90"
"OTHERS","2022-06-14","1506.11","1522.31","1450.6","1454.29","0.00 %","28,700,708.30"
"OTHERS","2022-06-15","1454.29","1462.19","1424.42","1453.83","0.00 %","138,402,713.60"
"OTHERS","2022-06-16","1453.84","1499.69","1425.17","1490.52","0.00 %","153,306,808.70"
"OTHERS","2022-06-17","1500.32","1510.93","1475.52","1482.32","0.00 %","106,110,675.40"
"OTHERS","2022-06-19","1482.33","1482.32","1408.31","1428.63","0.00 %","129,805,980.90"
"OTHERS","2022-06-20","1420.24","1427.23","1368.71","1376.85","0.00 %","521,767.10"
"OTHERS","2022-06-21","1378.69","1416.96","1362.47","1416.96","0.00 %","132,146,261.90"
"OTHERS","2022-06-22","1416.96","1416.96","1359.86","1379.25","0.00 %","25,139,837.50"
"OTHERS","2022-06-23","1370.31","1376.26","1321.97","1346.06","0.00 %","34,485,580.00"
