Date,NEPSE,Banking,Finance,Hotels And Tourism,Hydropower,Investment,LifeInsurance,Manufacture,Microfinance,Mutual Fund,NonLifeInsurance,Others,Trading
2021-01-19,2326.9,1730.32,1078.63,2028.68,1756.47,,15610.17,6006.1,3825.09,12.21,10756.1,1833.69,2973.96
2021-01-20,2342.76,1727.89,1124.59,2005.91,1810.06,,16339.54,5943.16,3854.28,12.23,10942.08,1821.92,2965.05
2021-01-21,2374.64,1724.06,1156.57,2019.52,1878.36,,16782.97,5969.29,4008.45,12.17,11482.31,1839.39,2967.52
2021-01-24,2424.84,1745.42,1170.72,2042.91,1929.49,,16948.65,6020.85,4110.98,12.22,11706.32,1944.14,2894.17
2021-01-25,2440.87,1769.64,1163.94,2018.83,1925.93,,16860.07,6002.95,4061.38,12.27,11785.66,1975.74,2984.94
2021-01-26,2423.09,1762.83,1177.01,2072.88,1898.43,,16818.98,5961.08,4001.66,12.24,11687.09,1948.95,2892.52
2021-01-27,2441.85,1752.71,1170.25,2048.5,1894.35,,17870.15,5927.33,4069.17,12.28,12151.78,1946.76,2925.48
2021-01-28,2425.29,1711.63,1152.05,2022.54,1871.44,,17827.69,6094.33,4156.41,12.06,12562.16,1935.73,2920.49
2021-01-31,2370.54,1669.62,1101.33,1999.52,1834.32,,17367.31,5961.38,4035.18,12.01,12298.12,1910.14,2900.53
2021-02-01,2408.24,1689.66,1140.89,2174.58,1867.91,,17741.57,6081.75,4007.37,12.0,12422.78,1964.23,2950.03
2021-02-02,2473.73,1723.37,1142.33,2112.5,1901.85,,18335.8,6143.04,4158.99,12.03,13048.99,2044.62,2983.02
2021-02-03,2466.92,1727.44,1123.17,2081.6,1921.64,,18138.74,6041.54,4160.0,12.08,12945.81,2027.05,2917.03
2021-02-04,2475.26,1720.44,1112.2,2060.96,1958.92,,18077.88,6125.61,4306.37,12.07,13024.56,2028.59,3048.69
2021-02-07,2524.0,1716.74,1128.29,2088.48,2018.13,,18649.98,6167.32,4640.62,12.03,13514.85,2082.52,3131.51
2021-02-08,2561.47,1779.27,1152.19,2117.34,1998.4,,18861.35,6092.43,4609.2,12.15,13390.12,2092.2,3115.01
2021-02-09,2532.46,1769.86,1164.91,2084.47,1968.65,,18587.32,5993.5,4480.95,12.13,13155.29,2058.53,3049.02
2021-02-10,2543.03,1797.85,1203.37,2129.64,1948.13,,18512.93,5927.05,4441.64,12.09,13251.11,2056.99,2947.72
2021-02-11,2526.92,1808.64,1184.92,2086.79,1922.56,,18298.53,5817.21,4313.59,12.12,13043.9,2034.91,2907.13
2021-02-14,2493.59,1787.78,1173.16,2061.07,1899.42,,18061.88,5772.54,4234.78,12.25,12966.55,1988.88,2883.38
2021-02-15,2586.01,1845.1,1207.91,2085.16,1963.87,,18759.79,5932.2,4605.08,12.43,13413.99,2051.48,2954.98
2021-02-16,2601.51,1883.52,1198.52,2072.14,1936.89,,18705.68,5821.16,4580.27,12.54,13376.13,2057.03,2917.03
2021-02-17,2611.45,1913.29,1197.4,2056.69,1922.45,,18560.84,5734.75,4534.63,12.61,13239.55,2067.46,2976.1
2021-02-18,2636.68,1936.66,1202.74,2061.37,1941.05,,18451.12,5754.91,4506.62,12.75,13189.25,2121.27,3049.02
2021-02-21,2640.34,1929.53,1198.56,2073.54,2024.32,,18089.65,5759.35,4461.16,13.57,13105.36,2161.18,3065.52
2021-02-22,2607.67,1876.98,1184.87,2053.26,2070.17,,17738.32,5703.02,4404.21,13.54,12996.85,2189.04,2972.8
2021-02-23,2586.51,1869.27,1177.86,2021.68,2057.7,,17718.12,5607.02,4397.89,13.38,12944.81,2137.93,2999.52
2021-02-24,2599.07,1884.32,1183.85,2068.26,2034.77,,17899.0,5655.62,4420.04,13.52,13128.46,2126.53,3001.17
2021-02-25,2554.13,1846.83,1158.13,2050.89,2007.03,,17599.22,5583.36,4359.56,13.49,12952.28,2089.76,2946.07
2021-02-28,2474.39,1792.25,1128.39,2061.97,1939.87,95.87,16974.42,5385.16,4218.27,13.25,12774.18,2008.4,2934.85
2021-03-01,2515.03,1819.07,1151.46,2117.78,1970.66,97.66,17333.59,5453.47,4299.76,13.28,12958.01,2036.02,3032.19
2021-03-02,2455.33,1773.52,1128.61,2134.64,1929.67,95.74,16813.92,5302.98,4187.68,13.07,12614.44,1992.79,3310.68
2021-03-03,2416.01,1756.09,1116.29,2169.81,1909.36,93.48,16361.39,5215.4,4131.25,12.94,12446.56,1908.44,3617.21
2021-03-04,2506.68,1808.13,1147.3,2234.68,2000.54,98.39,16933.35,5406.08,4340.31,12.97,12771.01,2012.31,3873.92
2021-03-07,2485.1,1795.72,1144.04,2284.83,2018.88,96.64,16627.03,5323.78,4288.52,12.95,12685.51,1994.59,3692.45
2021-03-09,2461.88,1773.94,1139.6,2352.94,2055.27,95.31,16425.47,5235.04,4241.06,12.96,12570.81,1974.18,3642.62
2021-03-10,2458.49,1763.05,1144.14,2404.66,2059.45,95.33,16296.64,5330.8,4201.06,12.93,12443.45,2012.91,3939.59
2021-03-14,2407.26,1730.72,1125.25,2465.77,2107.28,92.78,15842.75,5234.45,4110.38,12.73,12068.91,1916.54,3726.43
2021-03-15,2389.19,1713.31,1118.04,2556.71,2106.5,93.3,15721.69,5244.65,4085.15,12.74,11876.3,1878.12,3781.54
2021-03-16,2391.75,1716.98,1119.25,2642.71,2074.67,93.51,15951.98,5267.9,4112.51,12.73,11813.7,1858.01,3708.94
2021-03-17,2432.15,1736.13,1132.79,2755.4,2105.68,94.77,16324.55,5365.97,4226.38,12.83,12038.57,1905.44,3751.84
2021-03-18,2475.09,1762.24,1146.94,2868.28,2108.83,96.73,16740.02,5528.1,4328.51,12.89,12229.66,1946.56,3712.24
2021-03-21,2538.47,1788.76,1153.31,3022.05,2122.63,97.97,17482.79,5700.99,4575.11,13.05,12791.0,2004.5,3725.44
2021-03-22,2514.4,1767.29,1145.13,3127.48,2224.36,96.57,17166.83,5571.77,4482.33,13.0,12607.42,1973.88,3708.94
2021-03-23,2528.96,1760.61,1140.39,3282.99,2354.2,97.6,17068.05,5529.44,4551.33,13.02,12781.46,1962.47,4055.4
2021-03-24,2570.31,1783.16,1162.69,3461.55,2339.25,102.53,17209.27,5583.97,4673.8,13.27,13002.5,1982.89,4436.51
2021-03-25,2548.97,1763.5,1159.81,3615.62,2294.96,103.72,17039.47,5533.98,4626.26,13.17,12948.34,1945.66,4611.39
2021-03-29,2543.52,1756.57,1165.01,3476.43,2319.48,103.66,17008.82,5513.8,4670.76,13.11,12926.45,1926.45,4398.57
2021-03-30,2575.67,1765.25,1167.34,3589.33,2415.45,104.03,17194.9,5513.58,4820.44,13.29,13324.76,1936.96,4368.87
2021-03-31,2619.03,1806.11,1176.73,3652.53,2448.97,105.82,17362.85,5545.39,4848.04,13.4,13674.44,1961.87,4269.88
2021-04-01,2631.9,1811.54,1199.5,3575.31,2473.06,104.73,17306.2,5558.13,4850.72,13.37,13699.45,2025.82,4638.45
2021-04-04,2657.61,1826.2,1243.46,3545.44,2510.2,102.27,17461.01,5550.06,4873.73,13.26,14243.43,2094.86,4434.86
2021-04-05,2658.75,1814.42,1242.51,3660.24,2556.69,101.41,17422.05,5574.85,4908.35,13.31,14136.82,2127.88,4567.51
2021-04-06,2674.47,1813.83,1239.15,3866.03,2670.74,104.12,17230.63,5758.76,4972.55,13.33,13849.06,2123.98,4135.26
2021-04-07,2671.62,1819.06,1240.13,4098.68,2637.71,102.4,17123.94,5678.21,5079.99,13.37,13647.67,2108.67,3972.25
2021-04-08,2674.36,1820.95,1279.56,4128.46,2614.39,101.97,17215.92,5649.44,5186.12,13.39,13585.04,2086.15,3940.25
2021-04-12,2691.56,1838.76,1278.2,4053.28,2571.71,101.64,17413.71,5663.5,5374.68,13.41,13748.8,2056.44,3870.63
2021-04-13,2714.79,1881.12,1281.84,3988.04,2603.4,101.18,17362.43,5641.99,5360.29,13.47,13659.87,2048.93,3939.92
2021-04-15,2735.4,1904.16,1310.23,3998.53,2594.44,102.77,17408.11,5685.26,5366.43,13.52,13668.9,2052.23,3840.27
2021-04-18,2699.51,1870.86,1294.17,3905.75,2562.98,102.32,17296.49,5620.31,5316.11,13.58,13485.71,2031.22,3714.88
2021-04-19,2661.94,1836.02,1300.34,3664.91,2566.17,101.74,17166.72,5578.62,5253.41,13.5,13246.58,2004.5,3606.98
2021-04-20,2664.62,1834.65,1305.22,3666.56,2597.94,100.69,17220.7,5584.49,5259.6,13.46,13222.19,2006.6,3641.3
2021-04-21,2632.21,1809.72,1284.46,3646.44,2568.12,99.26,17075.63,5502.09,5203.41,13.47,13067.96,1989.19,3639.65
2021-04-22,2648.01,1818.95,1285.87,3593.52,2573.1,99.43,17189.69,5549.37,5256.6,13.41,13182.86,2010.51,3650.77
2021-04-25,2572.21,1776.3,1242.1,3368.92,2460.56,96.07,16729.65,5413.16,5095.08,13.32,12743.05,1963.37,3553.72
2021-04-26,2506.62,1735.57,1214.03,3297.49,2360.94,93.32,16370.47,5317.61,4982.74,13.21,12358.52,1908.74,3434.62
2021-04-27,2599.08,1780.69,1249.4,3336.84,2514.02,97.66,16930.71,5561.29,5220.59,13.39,12899.72,1978.38,3625.34
2021-04-28,2585.28,1766.61,1233.86,3317.52,2495.13,97.57,16781.6,5632.27,5174.17,13.38,12794.88,1996.1,3634.49
2021-04-29,2611.11,1774.16,1239.09,3289.76,2575.33,97.45,16924.48,5735.95,5218.52,13.4,12919.67,2046.83,3761.03
2021-05-02,2665.11,1794.02,1255.16,3400.93,2613.18,98.2,17556.66,5888.46,5323.25,13.44,13368.46,2141.69,3843.6
2021-05-03,2652.58,1784.24,1246.08,3387.55,2581.09,98.66,17469.44,5824.38,5392.23,13.44,13287.49,2108.97,3828.53
2021-05-04,2654.03,1776.6,1243.0,3351.78,2612.01,98.88,17405.2,5830.65,5529.88,13.45,13254.02,2088.86,3921.46
2021-05-05,2649.6,1771.61,1252.48,3314.0,2657.27,98.37,17349.96,5763.58,5525.98,13.44,13263.29,2068.74,3930.86
2021-05-06,2637.13,1778.71,1256.04,3261.95,2607.88,98.52,17110.64,5725.76,5462.5,13.36,13132.98,2045.03,3867.87
2021-05-09,2618.63,1778.43,1243.84,3225.9,2573.83,97.66,16963.95,5629.77,5365.44,13.34,13099.85,2022.51,3806.26
2021-05-10,2645.85,1781.81,1254.06,3232.11,2589.82,98.66,17101.77,5769.13,5416.32,13.39,13445.89,2102.06,3825.87
2021-05-11,2673.32,1785.19,1271.55,3259.13,2609.06,100.15,17368.95,5901.57,5481.41,13.42,13622.39,2154.6,4047.54
2021-05-12,2673.88,1781.77,1286.55,3252.16,2640.85,100.91,17302.09,6002.24,5463.61,13.48,13654.0,2135.39,4006.34
2021-05-13,2684.01,1785.21,1346.95,3232.81,2677.97,100.51,17387.21,5984.1,5469.0,13.57,13659.52,2147.99,3982.47
2021-05-16,2738.3,1812.64,1363.01,3269.2,2709.69,102.55,17915.99,6047.45,5572.23,13.61,14242.47,2193.92,4049.14
2021-05-17,2759.22,1821.88,1375.48,3256.41,2778.01,102.8,18036.27,6003.88,5587.53,13.7,14281.56,2250.96,4056.25
2021-05-18,2793.81,1826.78,1456.03,3456.59,2874.99,105.66,18240.4,6003.97,5672.94,13.75,14362.64,2267.47,4142.29
2021-05-19,2780.81,1834.38,1457.25,3470.71,2814.36,103.8,18213.51,5937.58,5664.34,13.83,14204.69,2239.85,4178.01
2021-05-20,2787.19,1851.72,1547.4,3451.12,2770.78,103.06,18134.65,5880.7,5650.51,13.83,14181.23,2246.16,4155.38
2021-05-23,2820.0,1885.01,1651.95,3448.18,2814.99,103.14,18196.28,5888.19,5629.81,13.93,14169.53,2259.37,4196.16
2021-05-24,2823.05,1889.09,1615.52,3431.18,2820.14,104.56,18140.68,5840.37,5624.43,14.02,14366.17,2250.06,4139.66
2021-05-25,2816.6,1863.52,1613.78,3397.11,2884.69,103.38,18574.13,5817.86,5626.74,14.04,14619.27,2220.94,4187.76
2021-05-27,2815.4,1857.05,1650.83,3382.28,3016.47,102.71,18437.77,5850.45,5435.05,14.13,14761.55,2196.93,4469.29
2021-05-30,2827.93,1876.99,1734.74,3517.73,3015.81,102.43,18533.78,5845.14,5360.65,14.67,14825.67,2142.29,4436.62
2021-05-31,2782.86,1857.85,1725.56,3516.92,2886.95,101.46,18176.88,5751.01,5350.11,14.71,14444.8,2089.76,4268.54
2021-06-01,2771.15,1848.4,1741.84,3433.13,2859.19,100.61,18027.34,5714.46,5337.88,14.74,14336.68,2114.08,4219.82
2021-06-02,2827.13,1857.2,1879.67,3525.47,2941.01,101.52,18401.51,5850.8,5407.5,14.71,14815.78,2224.84,4234.93
2021-06-03,2856.77,1907.46,1942.51,3642.59,2880.97,101.59,18406.63,5922.04,5447.85,14.91,14702.47,2208.93,4225.26
2021-06-06,2906.91,1977.46,1970.23,3623.61,2834.15,105.62,18281.23,5854.77,5452.13,15.15,14619.79,2275.88,4181.98
2021-06-07,2906.7,1945.72,2134.16,3581.11,2925.79,105.53,18297.27,5840.72,5429.7,15.25,14652.68,2280.98,4089.71
2021-06-08,2960.14,1965.82,2320.09,3564.66,2984.15,104.63,18965.84,5970.01,5405.48,15.59,15206.84,2326.31,4108.98
2021-06-09,2946.58,1954.47,2367.47,3562.65,2968.24,103.61,18994.96,6207.48,5386.8,15.6,15245.84,2294.79,4187.91
2021-06-10,2944.78,1936.7,2428.42,3549.37,3056.89,104.72,18723.73,6168.8,5394.15,15.72,15200.18,2288.79,4130.49
2021-06-13,2983.11,1944.78,2601.92,3720.2,3241.37,107.21,18576.45,6235.16,5376.46,15.62,15178.65,2278.58,4080.94
2021-06-14,3025.83,1997.61,2626.73,3878.22,3235.7,110.93,18657.66,6376.67,5350.9,15.61,15486.33,2266.28,4067.12
2021-06-15,3022.11,1990.81,2540.22,3936.47,3144.95,113.22,18647.18,6449.59,5311.76,15.67,15484.57,2356.64,4049.46
2021-06-16,2969.72,1981.47,2367.54,3734.32,2995.46,110.33,18241.36,6245.36,5451.49,15.23,15081.45,2286.38,3946.4
2021-06-17,2968.42,1970.74,2401.46,3770.92,2992.51,110.12,18256.4,6233.52,5388.04,15.6,15134.43,2313.1,3931.73
2021-06-20,2905.32,1935.34,2321.17,3679.94,2891.42,107.92,17945.45,6084.02,5271.43,15.4,14855.18,2268.37,3832.16
2021-06-21,2834.41,1901.69,2200.96,3514.11,2741.18,107.4,17494.34,5912.83,5166.43,15.19,14432.09,2217.94,3802.53
2021-06-22,2913.84,1945.43,2328.56,3624.07,2890.92,111.93,17882.2,6075.24,5231.15,15.4,14811.54,2252.76,3824.07
2021-06-23,2859.96,1912.65,2257.11,3551.7,2819.43,110.91,17467.84,5968.29,5124.44,15.34,14634.92,2214.64,3742.46
2021-06-24,2843.0,1905.23,2228.03,3592.92,2879.22,109.18,17323.97,5925.25,5074.86,15.31,14457.69,2184.62,3716.29
2021-06-27,2870.18,1943.49,2188.76,3550.07,2956.03,109.76,17324.32,5953.9,5079.77,15.39,14422.37,2192.43,3763.57
2021-06-28,2871.6969,1950.44,2132.06,3569.63,2890.08,112.11,17338.39,5941.42,5191.17,15.4,14385.1,2188.53,3736.2
2021-06-29,2828.0,1924.0,2044.45,3568.32,2814.05,108.26,17172.4,5906.44,5217.57,15.34,14133.57,2137.19,3688.67
2021-06-30,2823.88,1919.92,2163.87,3518.64,2818.58,105.87,17061.01,5961.75,5169.97,15.24,14142.19,2138.39,3662.91
2021-07-01,2843.0,1923.05,2229.59,3657.19,2840.54,107.08,17135.75,5964.11,5172.03,15.39,14136.48,2175.32,3682.28
2021-07-04,2834.52,1916.45,2189.83,3740.71,2836.94,106.63,17090.77,5939.69,5146.17,15.41,14016.69,2190.33,3664.67
2021-07-05,2822.74,1909.67,2134.83,3681.71,2783.26,107.22,16954.54,6171.43,5112.57,15.46,13874.48,2203.54,3796.87
2021-07-06,2818.11,1913.34,2133.34,3656.08,2735.23,104.94,16958.95,6234.58,5114.29,15.44,14040.57,2193.33,3757.72
2021-07-07,2801.13,1909.63,2100.38,3581.74,2676.03,104.09,16883.87,6101.49,5133.48,15.43,13895.8,2175.02,3744.75
2021-07-08,2825.11,1927.44,2165.33,3596.39,2729.15,105.22,16926.92,6125.38,5201.61,15.46,13899.38,2163.01,3724.15
2021-07-11,2899.82,1972.57,2346.59,3683.19,2807.69,108.04,17414.12,6221.79,5335.11,15.6,14277.91,2172.02,3759.07
2021-07-12,2854.84,1949.95,2324.82,3576.32,2747.56,105.17,17159.45,6103.24,5262.52,15.62,14039.01,2140.49,3698.41
2021-07-13,2871.03,1964.19,2418.36,3595.61,2761.49,105.52,17093.26,6108.33,5296.44,15.63,14061.91,2148.6,3706.81
2021-07-14,2872.05,1957.96,2454.24,3603.4,2836.42,106.28,17060.64,6093.51,5276.89,15.68,13979.86,2138.39,3695.11
2021-07-15,2883.38,1964.81,2513.67,3547.28,2892.82,106.26,17017.53,6087.64,5323.81,15.76,14016.12,2140.49,3723.82
2021-07-18,2980.61,2057.38,2548.91,3605.86,2938.31,107.97,17667.66,6245.69,5514.78,16.28,14457.34,2160.31,3757.74
2021-07-19,2994.42,2068.23,2513.9,3596.91,2936.77,109.83,17724.14,6288.35,5510.37,16.38,14570.45,2174.72,3953.76
2021-07-20,,2067.31,2481.47,3661.46,2972.66,108.79,17597.19,6302.36,5483.26,17.41,14382.29,2148.3,4080.14
2021-07-22,3004.33,2103.0,2522.32,3646.23,2997.35,108.49,17558.4,6280.71,5470.53,18.32,14420.99,2136.89,3997.68
2021-07-25,3058.64,2175.19,2547.18,3625.91,3068.51,108.48,17593.71,6352.56,5557.47,18.09,14471.26,2143.5,3996.43
2021-07-26,3050.43,2131.97,2597.36,3647.96,3171.16,108.33,17661.78,6435.43,5655.55,17.83,14491.45,2132.99,4069.62
2021-07-27,3076.3728,2128.35,2671.24,3635.72,3289.81,111.37,17920.19,6740.62,5538.88,17.96,14614.02,2193.93,4067.05
2021-07-28,3094.95,2110.03,2739.31,3888.56,3241.54,114.6,18359.47,6703.31,5576.13,17.95,15063.58,2214.04,4083.44
2021-07-29,3079.82,2099.82,2686.11,3941.23,3212.97,113.3,18271.84,6648.22,5570.58,17.92,14992.84,2201.43,4079.01
2021-08-01,3081.07,2094.1,2654.39,3848.47,3292.68,115.13,18060.37,6686.08,5636.12,17.9,14819.89,2169.91,4148.01
2021-08-02,3085.07,2096.07,2663.38,3791.3,3274.38,117.07,17969.8,6722.62,5761.05,17.73,14730.76,2152.5,4099.91
2021-08-03,3111.09,2098.41,2673.8,3803.57,3341.23,117.28,18087.65,6764.41,5982.97,17.61,14791.45,2177.72,4201.29
2021-08-04,3123.15,2102.81,2717.82,3820.14,3535.25,117.59,18084.9,6789.32,5857.24,17.49,14708.14,2158.21,4141.29
2021-08-05,3107.45,2102.8,2693.31,3773.03,3459.18,115.63,18025.82,6720.7,5818.4,17.49,14651.79,2141.52,4093.91
2021-08-08,3108.13,2102.77,2715.21,3744.64,3574.23,115.6,17913.75,6726.76,5743.68,17.49,14449.0,2120.38,4086.52
2021-08-09,3109.6,2090.72,2810.71,3706.99,3692.89,115.26,17960.56,6670.94,5685.78,17.42,14489.78,2132.09,4042.69
2021-08-10,3161.56,2130.13,3000.85,3698.21,3692.36,117.41,18172.28,6721.92,5759.22,17.49,14630.89,2140.92,3975.41
2021-08-11,3162.41,2115.96,2981.19,3801.67,3837.15,116.34,18182.33,6723.11,5767.0,17.38,14674.69,2126.69,3921.14
2021-08-12,3178.91,2125.1,3013.88,3764.92,3812.93,118.04,18210.26,6821.27,5761.35,17.46,14662.89,2116.99,3860.28
2021-08-15,3154.34,2117.86,2933.34,3699.86,3655.68,118.77,18021.04,6968.97,5876.61,17.33,14438.28,2076.85,3825.71
2021-08-16,3160.09,2107.02,2904.35,3662.26,3695.8,121.45,17848.17,7129.03,5933.43,17.3,14372.89,2069.65,3890.44
2021-08-17,3160.32,2083.84,3046.12,3630.43,3812.97,121.52,17594.49,7218.74,5938.75,17.15,14240.3,2041.13,3833.92
2021-08-18,3198.19,2101.18,3199.14,3636.66,3874.42,123.28,17753.44,7474.66,5940.39,16.91,14318.3,2039.93,3829.62
2021-08-19,3180.86,2081.63,3124.58,3605.39,3751.11,118.35,18213.42,7466.16,5979.85,16.81,14775.76,2080.46,3858.24
2021-08-24,3125.01,2061.82,3169.65,3588.38,3518.34,113.1,18076.69,7310.55,5948.4,16.82,14888.57,2050.44,3795.71
2021-08-25,3076.45,2032.34,3148.37,3537.07,3504.94,110.89,17732.59,7155.52,5889.97,16.64,14468.37,2017.71,3754.52
2021-08-26,3094.05,2025.07,3268.58,3553.44,3682.83,110.81,17577.95,7128.25,5928.69,16.58,14415.63,2011.71,3743.13
2021-08-29,3044.87,1995.18,3291.55,3516.69,3592.38,108.8,17271.63,7079.81,5813.74,16.53,14167.94,1975.69,3680.97
2021-08-31,2975.84,1972.2,3188.71,3467.93,3468.11,106.03,16823.65,6881.08,5649.68,16.41,13795.36,1914.09,3590.8
2021-09-01,2977.02,1980.54,3097.82,3601.9,3447.11,106.11,16890.5,6878.65,5643.75,16.35,13731.77,1912.65,3616.45
2021-09-02,2926.74,1964.29,2983.94,3621.65,3330.33,102.63,16541.55,6753.24,5620.27,16.21,13496.24,1875.12,3578.22
2021-09-05,2818.73,1920.6,2744.65,3460.45,3113.26,97.71,16030.76,6574.29,5457.2,15.91,12976.78,1791.97,3361.58
2021-09-06,2980.79,1998.8,3000.86,3655.28,3396.76,104.38,16848.16,6972.4,5698.2,16.08,13620.42,1942.22,3494.61
2021-09-07,2936.61,1965.63,2951.4,3541.27,3345.26,103.94,16545.51,6853.03,5551.46,16.17,13330.19,1961.88,3440.24
2021-09-08,2876.59,1934.4,2854.35,3476.92,3291.92,101.36,16123.11,6664.6,5484.39,16.08,13003.46,1898.54,3358.2
2021-09-09,2875.98,1932.23,2817.93,3473.61,3354.4,101.53,16182.5,6646.5,5465.11,15.92,12995.99,1871.22,3358.8
2021-09-12,2947.42,1956.38,2932.88,3551.09,3571.49,103.88,16480.21,6964.08,5578.32,15.87,13420.76,1889.89,3400.8
2021-09-13,2947.7,1973.45,2935.39,3555.23,3480.58,103.24,16566.05,6870.28,5547.27,15.87,13619.62,1879.93,3430.34
2021-09-14,2929.29,1969.35,2908.71,3555.45,3449.76,102.46,16421.38,6802.89,5518.65,15.84,13341.76,1872.42,3408.08
2021-09-15,2889.03,1948.69,2822.81,3475.92,3376.77,100.56,16246.07,6729.1,5466.46,15.79,13064.26,1855.61,3380.86
2021-09-16,2812.39,1907.55,2683.38,3350.09,3238.98,98.22,15793.48,6593.14,5295.31,15.55,12683.44,1824.45,3270.73
2021-09-20,2698.25,1856.1,2453.53,3191.96,3018.21,92.93,14993.42,6501.18,5132.98,15.07,12077.66,1752.34,3113.75
2021-09-21,2712.07,1859.83,2435.07,3268.05,3041.04,94.05,15193.06,6499.92,5147.47,15.07,12149.68,1766.15,3063.5
2021-09-22,2816.95,1920.76,2643.0,3404.95,3210.48,97.94,15744.8,6682.23,5321.62,15.28,12591.54,1807.88,3192.37
2021-09-23,2819.66,1968.12,2651.15,3302.81,3138.54,95.79,15687.2,6601.83,5276.74,15.21,12502.75,1779.06,3138.94
2021-09-26,2758.48,1949.82,2493.89,3214.81,3003.23,92.46,15322.21,6485.08,5156.34,15.25,12147.88,1733.73,3052.09
2021-09-27,2685.42,1905.74,2380.93,3124.69,2922.62,89.59,14885.04,6381.76,5024.58,15.09,11708.6,1687.71,3014.02
2021-09-28,2615.4,1869.71,2204.78,3100.38,2783.81,86.05,14453.13,6292.54,4912.03,14.91,11384.16,1656.88,2934.64
2021-09-29,2665.94,1890.01,2312.25,3133.29,2901.15,88.04,14668.72,6394.47,5000.79,15.0,11639.83,1698.31,3010.06
2021-09-30,2633.42,1869.4,2243.29,3089.73,2818.63,86.95,14568.36,6291.14,4962.58,15.03,11535.26,1703.41,3128.19
2021-10-03,2577.5,1840.45,2146.17,2986.9,2707.02,83.62,14296.22,6183.69,4893.19,14.86,11346.76,1669.49,3071.56
2021-10-04,2570.81,1836.58,2093.24,2999.7,2641.94,82.98,14301.84,6151.25,4965.29,14.76,11333.6,1691.1,3050.78
2021-10-05,2612.65,1855.32,2179.11,3036.21,2702.45,83.87,14609.49,6259.0,5101.82,14.9,11599.28,1701.91,2994.72
2021-10-06,2681.11,1878.54,2323.23,3077.81,2795.03,86.06,14866.73,6507.74,5398.01,15.13,12009.2,1734.27,3057.58
2021-10-10,2662.58,1872.2,2330.47,3019.42,2761.85,85.44,14972.41,6301.79,5350.14,15.24,11956.46,1697.71,3043.21
2021-10-11,2639.38,1855.95,2287.72,2998.61,2728.92,85.44,14931.35,6271.11,5282.66,15.24,11877.5,1660.18,2978.73
2021-10-17,2656.97,1862.19,2301.76,3103.79,2742.22,86.53,15043.98,6317.19,5299.75,15.18,11999.97,1694.4,3020.15
2021-10-18,2587.45,1825.08,2203.78,3015.8,2640.18,84.35,14691.23,6140.23,5116.24,14.98,11572.31,1660.78,3039.09
2021-10-19,2510.73,1773.78,2091.64,2927.51,2522.18,81.95,14262.84,5964.91,4987.98,14.81,11255.1,1627.46,2987.16
2021-10-20,2571.66,1806.4,2214.7,3019.26,2631.87,83.43,14452.53,6145.19,5086.99,15.02,11503.2,1690.8,3077.13
2021-10-21,2556.96,1799.75,2169.37,2966.9,2587.19,83.0,14347.28,6039.77,5073.2,15.08,11479.74,1712.72,3039.02
2021-10-24,2584.53,1805.88,2258.62,3010.07,2653.28,83.34,14414.6,6145.3,5128.26,15.22,11522.16,1771.85,3006.55
2021-10-25,2672.25,1843.28,2435.11,3091.95,2854.1,87.01,14951.61,6288.67,5249.39,15.39,11989.76,1821.15,3022.43
2021-10-26,2751.07,1888.29,2571.77,3324.15,2977.69,90.92,15451.59,6463.22,5317.7,15.6,12310.97,1866.12,3105.62
2021-10-27,2769.13,1901.56,2581.42,3313.92,2957.31,90.92,15769.33,6419.13,5376.31,15.74,12489.2,1888.93,3129.08
2021-10-28,2782.17,1893.3,2595.3,3276.96,3022.61,91.29,15681.65,6368.02,5505.87,15.63,12492.43,1934.86,3134.92
2021-10-31,2837.62,1890.35,2686.98,3455.24,3188.98,94.22,15912.45,6678.59,5648.78,15.9,13095.46,1937.56,3321.85
2021-11-01,2819.87,1895.04,2643.13,3463.03,3114.79,94.57,15796.69,6558.04,5557.46,15.77,13040.87,1911.15,3279.01
2021-11-02,2843.62,1894.81,2691.25,3504.76,3162.94,94.41,15957.5,6587.2,5558.25,15.79,13205.86,1983.19,3210.01
2021-11-03,2848.84,1903.14,2701.15,3440.74,3186.12,94.23,15910.46,6613.62,5575.66,15.85,13092.42,1985.29,3212.42
2021-11-08,2829.65,1883.18,2734.7,3411.09,3173.1,94.86,15810.42,6590.7,5520.3,15.93,12963.32,1962.18,3197.66
2021-11-09,2749.86,1847.24,2590.03,3293.47,3071.26,92.32,15430.59,6404.1,5362.99,15.59,12498.83,1882.03,3132.99
2021-11-11,2690.29,1818.16,2480.77,3200.65,3000.81,89.51,15114.19,6340.75,5248.83,15.52,12205.09,1825.89,3073.77
2021-11-14,2688.92,1810.73,2509.95,3235.64,2997.83,86.32,15046.02,6393.01,5253.11,15.45,12225.16,1861.31,3057.47
2021-11-15,2715.35,1811.69,2567.79,3294.18,3047.88,88.01,15159.26,6502.5,5316.49,15.48,12437.56,1879.62,3113.41
2021-11-16,2784.58,1846.07,2650.17,3364.78,3212.08,89.6,15429.87,6630.65,5406.04,15.61,12625.81,1991.39,3176.83
2021-11-17,2801.52,1850.79,2682.59,3408.78,3284.06,89.08,15345.16,6530.05,5414.71,15.59,12619.58,2096.67,3202.47
2021-11-18,2769.13,1828.73,2655.03,3369.62,3193.11,87.58,15117.09,6453.77,5406.44,15.53,12415.22,2123.08,3132.94
